Function                                                                                                                                                                                                                                                                                                                                                                                                                                                      CPU Time  CPU Time:Effective Time  CPU Time:Effective Time:Idle  CPU Time:Effective Time:Poor  CPU Time:Effective Time:Ok  CPU Time:Effective Time:Ideal  CPU Time:Effective Time:Over  CPU Time:Spin Time  CPU Time:Spin Time:Imbalance or Serial Spinning  CPU Time:Spin Time:Lock Contention  CPU Time:Spin Time:Other  CPU Time:Overhead Time  CPU Time:Overhead Time:Creation  CPU Time:Overhead Time:Scheduling  CPU Time:Overhead Time:Reduction  CPU Time:Overhead Time:Atomics  CPU Time:Overhead Time:Other  Module                   Function (Full)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Source File        Start Address     
n1fv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                         0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0x11b0260         
t1fuv_10                                                                                                                                                                                                                                                                                                                                                                                                                                                        0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1fuv_10                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]          0x1302490         
recur                                                                                                                                                                                                                                                                                                                                                                                                                                                           0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  recur                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x10de4c0         
n1fv_8                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x12e5950         
t1_4                                                                                                                                                                                                                                                                                                                                                                                                                                                            0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1_4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0x10ffca0         
assign_constraint.isra.7                                                                                                                                                                                                                                                                                                                                                                                                                                        0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  assign_constraint(gmx_lincsdata*, int, int, int, float, float, t_blocka const*).isra.7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0xee2350          
apply_hc2r                                                                                                                                                                                                                                                                                                                                                                                                                                                      0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply_hc2r                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Unknown]          0x111bc60         
set_pbc                                                                                                                                                                                                                                                                                                                                                                                                                                                         0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  set_pbc(t_pbc*, int, float const (*)[3])                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]          0x284500          
n1bv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                         0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0x12d3c50         
n1bv_8                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1bv_8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x11aa0c0         
t2_5                                                                                                                                                                                                                                                                                                                                                                                                                                                            0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t2_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0x110e1b0         
n1fv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x11b1300         
n1fv_16                                                                                                                                                                                                                                                                                                                                                                                                                                                         0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  n1fv_16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0x12e05d0         
apply_r2hc                                                                                                                                                                                                                                                                                                                                                                                                                                                      0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  apply_r2hc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Unknown]          0x133f540         
fftwf_cpy2d_ci                                                                                                                                                                                                                                                                                                                                                                                                                                                  0.050s                   0.050s                            0s                            0s                      0.050s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_cpy2d_ci                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              [Unknown]          0x1334570         
inputrecNeedMutot                                                                                                                                                                                                                                                                                                                                                                                                                                               0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  inputrecNeedMutot(t_inputrec const*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0x25cd60          
post_process_forces                                                                                                                                                                                                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  post_process_forces(t_commrec*, long, t_nrnb*, gmx_wallcycle*, gmx_localtop_t*, float (*)[3], float (*)[3], float (*)[3], gmx::ForceWithVirial*, float (*)[3], t_mdatoms*, t_graph*, t_forcerec*, gmx_vsite_t*, int)                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0xfb50b0          
low_set_pbc                                                                                                                                                                                                                                                                                                                                                                                                                                                     0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  low_set_pbc(t_pbc*, int, int const*, float const (*)[3])                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]          0x2836a0          
nbnxn_atomdata_copy_x_to_nbat_x                                                                                                                                                                                                                                                                                                                                                                                                                                 0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  nbnxn_atomdata_copy_x_to_nbat_x(nbnxn_search*, int, int, float (*)[3], nbnxn_atomdata_t*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Unknown]          0xf74150          
berendsen_tcoupl                                                                                                                                                                                                                                                                                                                                                                                                                                                0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  berendsen_tcoupl(t_inputrec const*, gmx_ekindata_t const*, float, std::vector<double, std::allocator<double>>&)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             [Unknown]          0xef63c0          
constrain._omp_fn.0                                                                                                                                                                                                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  constrain._omp_fn.0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]          0xeecb00          
calc_ke_part                                                                                                                                                                                                                                                                                                                                                                                                                                                    0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  calc_ke_part(t_state*, t_grpopts*, t_mdatoms*, gmx_ekindata_t*, t_nrnb*, int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Unknown]          0xfcc5a0          
fftwf_execute_dft_c2r                                                                                                                                                                                                                                                                                                                                                                                                                                           0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_execute_dft_c2r                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x10dadf0         
set_lincs                                                                                                                                                                                                                                                                                                                                                                                                                                                       0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  set_lincs                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   [Unknown]          0xee7f00          
gmx_parallel_3dfft_real_limits                                                                                                                                                                                                                                                                                                                                                                                                                                  0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx_parallel_3dfft_real_limits                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              [Unknown]          0xffd510          
make_dp_periodic                                                                                                                                                                                                                                                                                                                                                                                                                                                0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  make_dp_periodic(float*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    [Unknown]          0x16bff0          
ftype_is_bonded_potential                                                                                                                                                                                                                                                                                                                                                                                                                                       0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  ftype_is_bonded_potential(int)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              [Unknown]          0x178590          
fftwf_twiddle_awake                                                                                                                                                                                                                                                                                                                                                                                                                                             0.040s                   0.040s                            0s                            0s                      0.040s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_twiddle_awake                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]          0x1336d40         
